"STATION","NAME","DATE","PRCP","SNOW","SNWD","TAVG","TMAX","TMIN"
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2017-04-01","0.03","0.0","0.0","35","41","30"
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2017-04-02","0.00","0.0","0.0","43","63","31"
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2017-04-03","0.08","0.0","0.0","48","58","34"
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2017-04-04","0.20","0.1","0.0","37","42","31"
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2017-04-05","0.00","0.0","0.0","38","56","28"
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2017-04-06","0.00","0.0","0.0","47","66","30"
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2017-04-07","0.00","0.0","0.0","59","76","47"
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2017-04-08","0.00","0.0","0.0","64","77","45"
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2017-04-09","0.00","0.0","0.0","53","59","35"
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2017-04-10","0.00","0.0","0.0","43","58","24"
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2017-04-11","0.00","0.0","0.0","48","70","30"
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2017-04-12","0.00","0.0","0.0","56","74","40"
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2017-04-13","0.00","0.0","0.0","57","79","37"
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2017-04-14","0.00","0.0","0.0","62","79","39"
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2017-04-15","0.00","0.0","0.0","56","68","37"
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2017-04-16","0.00","0.0","0.0","54","72","31"
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2017-04-17","0.00","0.0","0.0","58","77","40"
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2017-04-18","0.00","0.0","0.0","60","78","40"
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2017-04-19","0.00","0.0","0.0","60","73","46"
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2017-04-20","0.11","0.0","0.0","49","64","32"
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2017-04-21","0.05","0.0","0.0","44","48","37"
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2017-04-22","0.10","0.0","0.0","41","57","35"
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2017-04-23","0.00","0.0","0.0","52","76","40"
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2017-04-24","0.00","0.0","0.0","58","67","42"
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2017-04-25","0.06","0.0","0.0","49","58","31"
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2017-04-26","0.00","0.0","0.0","41","61","26"
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2017-04-27","0.01","0.0","0.0","44","54","32"
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2017-04-28","0.12","0.0","0.0","42","54","29"
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2017-04-29","0.22","2.4","1.2","30","31","29"
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2017-04-30","0.00","0.0","0.0","37","60","28"
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2017-05-01","0.00","0.0","0.0","52","64","38"
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2017-05-02","0.10","0.0","0.0","49","63","37"
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2017-05-03","0.10","0.0","0.0","45","56","34"
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2017-05-04","0.00","0.0","0.0","49","71","32"
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2017-05-05","0.00","0.0","0.0","59","79","42"
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2017-05-06","0.00","0.0","0.0","66","86","48"
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2017-05-07","0.00","0.0","0.0","69","80","50"
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2017-05-08","0.46","0.0","0.0","59","74","49"
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2017-05-09","0.01","0.0","0.0","56","68","51"
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2017-05-10","0.22","0.0","0.0","52","54","47"
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2017-05-11","0.00","0.0","0.0","51","63","44"
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2017-05-12","0.00","0.0","0.0","58","78","42"
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2017-05-13","0.00","0.0","0.0","66","85","48"
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2017-05-14","0.00","0.0","0.0","64","76","44"
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2017-05-15","0.00","0.0","0.0","65","84","50"
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2017-05-16","0.10","0.0","0.0","61","72","43"
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2017-05-17","0.51","0.0","0.0","54","73","40"
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2017-05-18","1.13","0.0","0.0","43","42","33"
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2017-05-19","0.09","0.0","0.0","35","39","33"
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2017-05-20","0.00","0.0","0.0","43","62","34"
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2017-05-21","0.27","0.0","0.0","52","67","35"
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2017-05-22","0.14","0.0","0.0","52","67","43"
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2017-05-23","0.00","0.0","0.0","49","63","41"
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2017-05-24","0.00","0.0","0.0","59","84","36"
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2017-05-25","0.14","0.0","0.0","69","79","47"
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2017-05-26","0.05","0.0","0.0","55","74","45"
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2017-05-27","0.20","0.0","0.0","54","58","45"
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2017-05-28","0.07","0.0","0.0","54","71","41"
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2017-05-29","0.02","0.0","0.0","58","69","47"
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2017-05-30","0.05","0.0","0.0","59","75","45"
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2017-05-31","0.00","0.0","0.0","63","82","46"
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2017-06-01","0.00","0.0","0.0","65","80","49"
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2017-06-02","0.01","0.0","0.0","65","79","51"
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2017-06-03","0.00","0.0","0.0","62","77","47"
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2017-06-04","0.00","0.0","0.0","64","81","47"
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2017-06-05","0.00","0.0","0.0","68","86","51"
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2017-06-06","0.00","0.0","0.0","64","78","50"
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2017-06-07","0.01","0.0","0.0","68","85","53"
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2017-06-08","0.00","0.0","0.0","68","85","52"
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2017-06-09","0.00","0.0","0.0","76","92","60"
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2017-06-10","0.00","0.0","0.0","79","94","65"
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2017-06-11","0.00","0.0","0.0","73","80","60"
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2017-06-12","0.00","0.0","0.0","72","93","56"
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2017-06-13","0.00","0.0","0.0","68","82","42"
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2017-06-14","0.00","0.0","0.0","71","87","50"
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2017-06-15","0.00","0.0","0.0","71","89","52"
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2017-06-16","0.00","0.0","0.0","75","95","53"
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2017-06-17","0.00","0.0","0.0","76","86","60"
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2017-06-18","0.00","0.0","0.0","68","86","58"
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2017-06-19","0.00","0.0","0.0","71","86","55"
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2017-06-20","0.00","0.0","0.0","77","99","61"
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2017-06-21","0.00","0.0","0.0","83","98","61"
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2017-06-22","0.00","0.0","0.0","81","93","61"
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2017-06-23","0.10","0.0","0.0","60","63","48"
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2017-06-24","0.00","0.0","0.0","60","79","45"
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2017-06-25","0.00","0.0","0.0","62","74","49"
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2017-06-26","0.00","0.0","0.0","69","89","54"
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2017-06-27","0.00","0.0","0.0","77","97","59"
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2017-06-28","0.00","0.0","0.0","74","90","52"
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2017-06-29","0.13","0.0","0.0","72","87","54"
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2017-06-30","0.08","0.0","0.0","62","74","52"
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2017-07-01","0.00","0.0","0.0","68","89","51"
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2017-07-02","0.00","0.0","0.0","76","94","58"
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2017-07-03","0.00","0.0","0.0","73","92","53"
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2017-07-04","0.00","0.0","0.0","76","95","61"
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2017-07-05","0.00","0.0","0.0","79","98","62"
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2017-07-06","0.00","0.0","0.0","82","100","67"
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2017-07-07","0.00","0.0","0.0","76","88","63"
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2017-07-08","0.00","0.0","0.0","75","93","61"
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2017-07-09","0.00","0.0","0.0","79","97","63"
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2017-07-10","0.00","0.0","0.0","80","96","61"
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2017-07-11","0.00","0.0","0.0","80","96","65"
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2017-07-12","0.01","0.0","0.0","76","82","63"
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2017-07-13","0.00","0.0","0.0","70","87","57"
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2017-07-14","0.00","0.0","0.0","74","91","56"
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2017-07-15","0.10","0.0","0.0","69","78","60"
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2017-07-16","0.00","0.0","0.0","69","87","54"
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2017-07-17","0.00","0.0","0.0","76","97","59"
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2017-07-18","0.00","0.0","0.0","80","95","65"
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2017-07-19","0.00","0.0","0.0","82","100","66"
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2017-07-20","0.01","0.0","0.0","79","95","65"
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2017-07-21","0.15","0.0","0.0","78","96","62"
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2017-07-22","0.00","0.0","0.0","72","91","61"
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2017-07-23","0.00","0.0","0.0","77","91","63"
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2017-07-24","0.00","0.0","0.0","81","99","67"
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2017-07-25","0.07","0.0","0.0","81","95","68"
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2017-07-26","0.13","0.0","0.0","71","83","64"
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2017-07-27","0.00","0.0","0.0","72","88","60"
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2017-07-28","0.00","0.0","0.0","76","93","64"
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2017-07-29","0.00","0.0","0.0","72","80","64"
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2017-07-30","0.00","0.0","0.0","72","84","59"
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2017-07-31","0.00","0.0","0.0","69","87","58"
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2017-08-01","0.00","0.0","0.0","74","88","59"
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2017-08-02","0.00","0.0","0.0","74","90","62"
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2017-08-03","0.18","0.0","0.0","65","67","52"
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2017-08-04","0.01","0.0","0.0","66","92","51"
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2017-08-05","0.62","0.0","0.0","71","86","57"
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2017-08-06","0.00","0.0","0.0","63","76","53"
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2017-08-07","0.90","0.0","0.0","62","68","56"
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2017-08-08","0.00","0.0","0.0","62","77","57"
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2017-08-09","0.00","0.0","0.0","67","80","57"
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2017-08-10","0.00","0.0","0.0","64","78","53"
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2017-08-11","0.00","0.0","0.0","63","82","53"
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2017-08-12","0.00","0.0","0.0","70","87","57"
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2017-08-13","0.00","0.0","0.0","69","87","56"
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2017-08-14","0.01","0.0","0.0","73","90","57"
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2017-08-15","0.14","0.0","0.0","69","85","56"
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2017-08-16","0.00","0.0","0.0","64","76","57"
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2017-08-17","0.00","0.0","0.0","69","87","55"
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2017-08-18","0.00","0.0","0.0","71","89","56"
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2017-08-19","0.00","0.0","0.0","76","95","61"
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2017-08-20","0.00","0.0","0.0","77","89","60"
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2017-08-21","0.00","0.0","0.0","76","87","61"
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2017-08-22","0.00","0.0","0.0","70","88","56"
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2017-08-23","0.00","0.0","0.0","74","91","59"
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2017-08-24","0.00","0.0","0.0","72","88","56"
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2017-08-25","0.00","0.0","0.0","72","90","58"
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2017-08-26","0.00","0.0","0.0","76","93","59"
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2017-08-27","0.00","0.0","0.0","76","86","62"
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2017-08-28","0.00","0.0","0.0","72","90","59"
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2017-08-29","0.00","0.0","0.0","77","93","63"
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2017-08-30","0.00","0.0","0.0","75","92","56"
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2017-08-31","0.00","0.0","0.0","72","89","61"
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2017-09-01","0.00","0.0","0.0","73","87","59"
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2017-09-02","0.00","0.0","0.0","72","90","58"
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2017-09-03","0.00","0.0","0.0","78","97","61"
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2017-09-04","0.00","0.0","0.0","76","94","56"
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2017-09-05","0.00","0.0","0.0","63","71","49"
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2017-09-06","0.00","0.0","0.0","62","81","50"
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2017-09-07","0.00","0.0","0.0","69","86","55"
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2017-09-08","0.00","0.0","0.0","69","85","55"
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2017-09-09","0.00","0.0","0.0","74","92","58"
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2017-09-10","0.00","0.0","0.0","75","90","62"
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2017-09-11","0.00","0.0","0.0","75","88","58"
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2017-09-12","0.00","0.0","0.0","73","92","59"
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2017-09-13","0.00","0.0","0.0","76","91","61"
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2017-09-14","0.00","0.0","0.0","73","90","60"
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2017-09-15","0.00","0.0","0.0","70","84","50"
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2017-09-16","0.00","0.0","0.0","58","70","46"
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2017-09-17","0.02","0.0","0.0","59","74","46"
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2017-09-18","0.00","0.0","0.0","63","82","49"
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2017-09-19","0.00","0.0","0.0","72","89","42"
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2017-09-20","0.00","0.0","0.0","57","80","40"
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2017-09-21","0.00","0.0","0.0","72","92","57"
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2017-09-22","0.00","0.0","0.0","70","86","49"
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2017-09-23","0.83","0.0","0.0","53","54","44"
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2017-09-24","0.05","0.0","0.0","46","50","45"
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2017-09-25","0.04","0.0","0.0","48","55","43"
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2017-09-26","0.00","0.0","0.0","50","63","44"
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2017-09-27","0.06","0.0","0.0","53","55","49"
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2017-09-28","0.26","0.0","0.0","53","62","47"
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2017-09-29","0.00","0.0","0.0","53","67","42"
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2017-09-30","0.00","0.0","0.0","57","72","44"
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2017-10-01","0.19","0.0","0.0","60","75","45"
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2017-10-02","0.19","0.0","0.0","45","47","37"
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2017-10-03","0.00","0.0","0.0","44","61","34"
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2017-10-04","0.00","0.0","0.0","57","73","50"
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2017-10-05","0.00","0.0","0.0","57","65","51"
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2017-10-06","0.00","0.0","0.0","56","66","45"
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2017-10-07","0.00","0.0","0.0","57","78","45"
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2017-10-08","0.21","0.0","0.0","59","67","33"
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2017-10-09","0.35","2.8","0.0","37","36","29"
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2017-10-10","0.00","0.0","0.0","38","59","29"
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2017-10-11","0.00","0.0","0.0","49","72","29"
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2017-10-12","0.00","0.0","0.0","59","78","41"
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2017-10-13","0.00","0.0","0.0","51","65","35"
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2017-10-14","0.00","0.0","0.0","48","57","27"
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2017-10-15","0.00","0.0","0.0","42","64","24"
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2017-10-16","0.00","0.0","0.0","56","78","39"
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2017-10-17","0.00","0.0","0.0","58","77","41"
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2017-10-18","0.00","0.0","0.0","62","77","45"
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2017-10-19","0.00","0.0","0.0","58","75","42"
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2017-10-20","0.00","0.0","0.0","60","77","46"
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2017-10-21","0.00","0.0","0.0","53","53","30"
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2017-10-22","0.00","0.0","0.0","48","70","34"
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2017-10-23","0.00","0.0","0.0","53","63","34"
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2017-10-24","0.00","0.0","0.0","44","62","24"
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2017-10-25","0.00","0.0","0.0","59","84","47"
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2017-10-26","0.00","0.0","0.0","51","59","25"
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2017-10-27","0.00","0.0","0.0","28","41","13"
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2017-10-28","0.00","0.0","0.0","43","58","39"
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2017-10-29","0.00","0.0","0.0","53","73","39"
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2017-10-30","0.02","0.0","0.0","36","38","29"
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2017-10-31","0.00","0.0","0.0","35","52","26"
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2017-11-01","0.00","0.0","0.0","53","68","40"
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2017-11-02","0.00","0.0","0.0","44","47","27"
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2017-11-03","0.00","0.0","0.0","37","59","24"
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2017-11-04","0.00","0.0","0.0","52","72","32"
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2017-11-05","0.00","0.0","0.0","43","52","27"
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2017-11-06","0.00","0.0","0.0","35","45","28"
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2017-11-07","0.04","0.0","0.0","31","36","24"
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2017-11-08","0.00","0.0","0.0","35","61","25"
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2017-11-09","0.00","0.0","0.0","34","49","23"
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2017-11-10","0.00","0.0","0.0","36","60","24"
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2017-11-11","0.00","0.0","0.0","42","60","30"
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2017-11-12","0.00","0.0","0.0","40","59","22"
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2017-11-13","0.00","0.0","0.0","50","73","37"
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2017-11-14","0.00","0.0","0.0","53","68","32"
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2017-11-15","0.00","0.0","0.0","42","59","22"
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2017-11-16","0.00","0.0","0.0","50","74","29"
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2017-11-17","0.23","0.0","0.0","59","68","37"
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2017-11-18","0.00","0.0","0.0","37","45","24"
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2017-11-19","0.00","0.0","0.0","38","61","23"
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2017-11-20","0.00","0.0","0.0","50","69","30"
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2017-11-21","0.02","0.0","0.0","48","55","30"
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2017-11-22","0.00","0.0","0.0","45","69","31"
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2017-11-23","0.00","0.0","0.0","55","72","44"
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2017-11-24","0.00","0.0","0.0","60","71","33"
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2017-11-25","0.00","0.0","0.0","45","62","33"
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2017-11-26","0.00","0.0","0.0","48","74","36"
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2017-11-27","0.00","0.0","0.0","60","81","39"
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2017-11-28","0.00","0.0","0.0","43","46","28"
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2017-11-29","0.00","0.0","0.0","38","65","24"
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2017-11-30","0.00","0.0","0.0","38","54","24"
